vehicle_type,fuel_type,engine_size,age_of_vehicle,mileage,emission_level
0.6666666666666666,0.0,0.0275331788077944,0.7241379310344828,0.2326863615592698,Low
1.0,1.0,0.5055921077539132,0.6206896551724138,0.21282358317184055,Medium
0.0,0.6666666666666666,0.9642892362429902,0.7241379310344828,0.7378046543276174,High
0.3333333333333333,0.0,0.384308049989448,0.6896551724137931,0.8607704289759746,High
0.0,0.0,0.038995841094287574,0.6896551724137931,0.866931058981278,High
1.0,0.3333333333333333,0.030953255228361936,0.034482758620689655,0.5447637980434079,High
1.0,1.0,0.38808920846541833,0.2413793103448276,0.968693192620586,Low
1.0,0.0,0.16006035328444573,0.6896551724137931,0.32445539964043535,Medium
0.0,0.6666666666666666,0.02334732478671678,0.3448275862068966,0.13085751833679668,High
1.0,0.0,0.7564243388048114,0.5862068965517241,0.6965247642650105,Medium
0.0,1.0,0.4586461984368764,0.7586206896551724,0.38600833202693735,High
0.6666666666666666,0.0,0.2893181856162087,0.41379310344827586,0.5879882724552795,High
1.0,0.6666666666666666,0.9003362124169226,0.27586206896551724,0.981508103546615,High
0.0,1.0,0.11616147244226717,0.27586206896551724,0.02954900986301187,Medium
1.0,1.0,0.9561882767106409,0.5517241379310345,0.6548012554743552,High
0.3333333333333333,0.3333333333333333,0.3140474004572347,0.20689655172413793,0.045859502946895836,Low
0.0,0.6666666666666666,0.8886532673734332,0.27586206896551724,0.7209638200575703,Medium
1.0,0.6666666666666666,0.6031085323943867,0.7241379310344828,0.1823172907904085,High
0.6666666666666666,0.0,0.8269388131345984,0.0,0.44657729806175306,High
1.0,0.3333333333333333,0.984290872046,0.034482758620689655,0.998852595169559,Medium
0.6666666666666666,0.3333333333333333,0.28847860465784786,0.10344827586206896,0.5895692895762941,High
0.6666666666666666,0.3333333333333333,0.9614064671098311,0.4482758620689655,0.5142108089537603,Medium
0.3333333333333333,0.0,0.3895847830622751,0.10344827586206896,0.019272398576417497,High
0.3333333333333333,0.6666666666666666,0.38561362552947415,0.034482758620689655,0.14217146364160943,High
0.3333333333333333,0.3333333333333333,0.3404755561938771,0.2413793103448276,0.42942959970914624,Medium
0.6666666666666666,1.0,0.5415551689453544,0.5862068965517241,0.011150506826058098,Medium
0.0,0.6666666666666666,0.15417873102941926,0.6206896551724138,0.509587834840414,Low
1.0,0.6666666666666666,0.5538626648853695,0.4482758620689655,0.5315286167434383,Low
1.0,0.3333333333333333,0.5418524614003,0.6551724137931034,0.2711344298165153,Low
0.3333333333333333,0.6666666666666666,0.7621142100624192,0.8275862068965517,0.6364294362706675,Medium
1.0,0.6666666666666666,0.8338834567883482,0.3103448275862069,0.03920188654701191,Medium
0.0,0.0,0.44055922299353445,0.5517241379310345,0.496025776582935,High
1.0,0.0,0.3024105116344399,0.2413793103448276,0.7984336589872818,Low
1.0,1.0,0.2593995160245779,0.9310344827586207,0.43444616036316697,High
1.0,0.3333333333333333,0.1946694272603585,0.4482758620689655,0.6086348884448995,High
0.6666666666666666,1.0,0.05765289517342959,0.6896551724137931,0.19711014085728484,High
0.0,0.6666666666666666,0.3425370367699437,0.7586206896551724,0.2821982141844587,Medium
1.0,1.0,0.27031551972275203,0.2413793103448276,0.6471630082019433,Medium
0.0,0.6666666666666666,0.9666899207004255,0.13793103448275862,0.6120737674570641,High
0.6666666666666666,1.0,0.557861181187129,0.5172413793103449,0.18870806885763175,Medium
0.3333333333333333,0.0,0.347367516940786,0.2413793103448276,0.22173264800354894,Medium
1.0,0.3333333333333333,0.5806266481008829,0.3103448275862069,0.23959747437518136,High
0.3333333333333333,1.0,0.1392259936679838,0.896551724137931,0.28079064197967357,High
0.6666666666666666,0.6666666666666666,0.4441626811611706,0.2413793103448276,0.33840103800111404,Low
1.0,0.3333333333333333,0.626406826136648,0.27586206896551724,0.19307754655495035,High
0.0,1.0,0.4890299530005695,0.5862068965517241,0.030749782359984924,Medium
0.0,1.0,0.40188530469359013,0.06896551724137931,0.940781903024279,Medium
0.0,1.0,0.9941289897627723,0.5517241379310345,0.3265400741143469,Medium
1.0,0.6666666666666666,0.8805619786865686,0.6551724137931034,0.3806515524987742,Medium
1.0,1.0,0.6235776312007242,0.4827586206896552,0.5565914071385925,Medium
0.0,0.3333333333333333,0.5695331472276541,0.6896551724137931,0.9638400704453198,Medium
0.6666666666666666,0.0,0.6208313455637073,0.896551724137931,0.3773027314238827,High
0.3333333333333333,1.0,0.20135966505005,0.5517241379310345,0.7090594949417458,Medium
0.6666666666666666,0.6666666666666666,0.3952422945145521,0.2413793103448276,0.10916356189148352,High
0.6666666666666666,0.6666666666666666,0.03945949770745456,0.034482758620689655,0.1327820898111118,High
1.0,0.0,0.47567423262776126,0.5517241379310345,0.9130607357399927,High
0.0,0.3333333333333333,0.5431726210240219,0.5862068965517241,0.05928480655888622,High
1.0,1.0,0.2278050672601145,0.9655172413793104,0.14132091645625353,Medium
0.6666666666666666,0.6666666666666666,0.9643006796547239,0.13793103448275862,0.6954840947676338,High
0.3333333333333333,1.0,0.9097103959864589,0.27586206896551724,0.2578292034542222,Low
0.0,0.3333333333333333,0.7223439419870197,0.27586206896551724,0.3601750459462254,High
0.3333333333333333,0.6666666666666666,0.5335318318111597,0.034482758620689655,0.8471283192186974,Low
0.0,0.3333333333333333,0.8702133340825542,0.034482758620689655,0.15793160266438075,High
0.3333333333333333,1.0,0.13067912369529663,0.6206896551724138,0.8578285363583905,High
0.3333333333333333,0.0,0.7907306038495961,0.7586206896551724,0.7964557198464345,Low
0.6666666666666666,0.0,0.12484587908952731,0.896551724137931,0.8520815057687112,High
1.0,0.0,0.7944325603566903,0.06896551724137931,0.8921706297718198,Low
0.6666666666666666,0.3333333333333333,0.2758370189513513,0.5517241379310345,0.6453618494564837,Low
1.0,0.3333333333333333,0.877336849492114,0.4482758620689655,0.05014892914441624,High
0.0,1.0,0.9443080492516007,0.4482758620689655,0.97504394493791,Low
0.6666666666666666,0.6666666666666666,0.14882808437209505,0.4482758620689655,0.8525784921632917,High
1.0,0.3333333333333333,0.46280001568259976,0.1724137931034483,0.5726951005146644,Medium
0.3333333333333333,0.0,0.9812641972724574,0.06896551724137931,0.9641402635695631,Medium
1.0,0.0,0.48353794274186,0.0,0.6198954660831801,High
1.0,0.3333333333333333,0.8637898086804495,1.0,0.5711040769561752,Low
0.3333333333333333,0.6666666666666666,0.588892999227229,0.5172413793103449,0.6935228330225779,High
0.3333333333333333,1.0,0.37542863471729027,0.9655172413793104,0.4180856350919091,High
0.3333333333333333,1.0,0.2858559514059691,0.10344827586206896,0.7412535397772567,High
0.3333333333333333,0.6666666666666666,0.20327121023433492,0.9655172413793104,0.9685330896209895,High
0.6666666666666666,1.0,0.7620105583656414,0.0,0.051279656579065865,Medium
1.0,0.3333333333333333,0.38664253007387134,0.5517241379310345,0.8393766656549047,High
0.6666666666666666,0.6666666666666666,0.5114141635042767,0.9310344827586207,0.4671305206349418,High
0.3333333333333333,0.0,0.4924586091020852,0.5862068965517241,0.5034372112725853,High
0.3333333333333333,0.6666666666666666,0.5774371387474625,0.8620689655172413,0.9350815691428153,Medium
0.0,0.0,0.865820028596886,0.2413793103448276,0.5988452571154109,High
1.0,0.3333333333333333,0.9810160897591527,0.034482758620689655,0.6516492276698009,Medium
0.0,1.0,0.4076924196811365,0.896551724137931,0.10384013715490299,Low
0.0,0.6666666666666666,0.8277506141376294,0.5862068965517241,0.9945598334928805,Medium
0.3333333333333333,0.6666666666666666,0.764740964276795,0.896551724137931,0.6646942866577498,High
0.3333333333333333,0.0,0.5736859582673793,0.896551724137931,0.44232122665581525,Low
0.6666666666666666,1.0,0.956316629097911,0.5172413793103449,0.5458178094574176,Low
0.6666666666666666,0.6666666666666666,0.20052182646375774,0.8620689655172413,0.22603875159686065,Medium
0.6666666666666666,0.6666666666666666,0.10928470104553958,0.3103448275862069,0.5718578952459415,Low
0.6666666666666666,1.0,0.8542014345087674,0.2413793103448276,0.40548753031116685,Medium
0.0,0.6666666666666666,0.4392673095420824,0.3793103448275862,0.9338207580209935,High
0.3333333333333333,0.6666666666666666,0.8472062654502317,0.7241379310344828,0.841574746420197,High
0.6666666666666666,1.0,0.893341178325358,0.5172413793103449,0.2594402398876611,Medium
1.0,1.0,0.06246432096727165,0.3793103448275862,0.6249887427578409,Medium
0.0,0.3333333333333333,0.8837129057748586,0.3448275862068966,0.3616593341716504,High
0.0,0.3333333333333333,0.4484392444732244,0.6551724137931034,0.0034255370955314584,High
0.0,1.0,0.5105709424332529,0.6206896551724138,0.6089917847148332,High
1.0,0.3333333333333333,0.6267651211337183,0.0,0.8852328331226422,Medium
1.0,0.6666666666666666,0.9266433694210531,0.896551724137931,0.9513553719559583,High
1.0,0.3333333333333333,0.019110077300798434,0.06896551724137931,0.19029909241612103,High
0.0,0.3333333333333333,0.4769720449655734,0.3793103448275862,0.3563492513517029,High
0.0,0.0,0.6879126274818749,1.0,0.7597254233556922,High
0.3333333333333333,0.6666666666666666,0.7229078299906884,0.27586206896551724,0.5911403002598338,Low
0.6666666666666666,0.6666666666666666,0.6927244310732755,0.6896551724137931,0.6297117812459349,High
1.0,0.3333333333333333,0.13446302160014317,0.9655172413793104,0.7191026226872621,High
0.3333333333333333,0.3333333333333333,0.29947198684156195,0.7241379310344828,0.6751076525898327,Medium
0.6666666666666666,0.0,0.3588093667902845,0.13793103448275862,0.17188391198337596,High
0.6666666666666666,0.3333333333333333,0.8046621125809913,0.0,0.9799771186129743,High
0.0,1.0,0.2788302029953267,0.3103448275862069,0.4252802636362727,High
0.3333333333333333,1.0,0.21075528304448993,0.5517241379310345,0.5096378670277879,High
0.6666666666666666,0.3333333333333333,0.9577179164485626,0.10344827586206896,0.4064781676211696,Low
0.3333333333333333,0.6666666666666666,0.008854253167372818,0.4827586206896552,0.7123716257458965,Medium
0.3333333333333333,1.0,0.9981026246405994,0.6206896551724138,0.3116171403602985,Medium
0.3333333333333333,0.3333333333333333,0.6770086785678666,0.896551724137931,0.5330229114063381,Low
0.3333333333333333,0.3333333333333333,0.828701270936913,0.2413793103448276,0.25003418866137217,Medium
0.6666666666666666,0.3333333333333333,0.29469439038680056,0.9310344827586207,0.15615712775218724,Medium
0.0,0.3333333333333333,0.014307848867968665,0.9310344827586207,0.43422935421788017,Medium
0.0,0.3333333333333333,0.7380748493732916,0.7586206896551724,0.7027420974160042,Medium
0.0,0.3333333333333333,0.8343782372978439,0.4827586206896552,0.15882217559963577,Low
0.6666666666666666,0.6666666666666666,0.7406822292344956,0.896551724137931,0.8946055295573485,Low
0.6666666666666666,1.0,0.14288065395243366,0.20689655172413793,0.3311330289152688,Medium
0.3333333333333333,0.6666666666666666,0.7536378279847888,0.4827586206896552,0.27480679236975786,High
0.0,0.0,0.7691372440665846,0.2413793103448276,0.500141757864226,High
0.6666666666666666,0.0,0.6587225199544732,1.0,0.16654380985100414,Medium
0.0,0.3333333333333333,0.7663295694063614,0.8620689655172413,0.3359861510905349,High
1.0,1.0,0.8461585429308522,0.7586206896551724,0.3236315362883455,High
0.3333333333333333,0.3333333333333333,0.6137729050670429,0.3103448275862069,0.10550787673403222,Medium
0.0,0.0,0.08861912982391831,0.5862068965517241,0.36139916679730627,High
1.0,0.3333333333333333,0.48775955742798,0.10344827586206896,0.02417555293905746,High
0.0,1.0,0.07766052911948049,0.4827586206896552,0.45050649251018154,Low
0.3333333333333333,0.6666666666666666,0.40765123003158055,0.3448275862068966,0.9240444686081379,Low
1.0,1.0,0.4072145597605429,0.7241379310344828,0.8556771523013138,High
0.6666666666666666,0.6666666666666666,0.06601761602027618,0.06896551724137931,0.03148358777480179,Medium
0.0,0.6666666666666666,0.34891146574121557,0.4827586206896552,0.9565987451927407,Medium
0.6666666666666666,0.3333333333333333,0.11101909937351374,0.06896551724137931,0.7661995884018719,High
0.0,0.0,0.8084612317053481,0.4827586206896552,0.5394203604318778,High
1.0,0.6666666666666666,0.9479550534693918,0.1724137931034483,0.33592944794484453,Medium
0.3333333333333333,0.6666666666666666,0.07232610158965984,0.0,0.04980203931195736,High
0.3333333333333333,1.0,0.955384418743754,0.4482758620689655,0.5006720990503891,High
0.3333333333333333,0.6666666666666666,0.5227186237160034,0.5172413793103449,0.2199448311747224,Medium
1.0,1.0,0.29964212643824045,0.0,0.9075205048581254,Low
0.0,0.6666666666666666,0.07687303823206068,0.6896551724137931,0.03805448171657099,High
0.6666666666666666,0.6666666666666666,0.5007598374125918,0.5517241379310345,0.2735593231645692,Low
0.0,0.0,0.7947375319479305,0.8620689655172413,0.9830591013552051,Medium
0.3333333333333333,0.0,0.7072827563895653,0.2413793103448276,0.04105974843816188,Low
0.6666666666666666,1.0,0.050229142141029824,0.5862068965517241,0.9739032110657857,High
0.0,0.6666666666666666,0.07291163382354052,0.5172413793103449,0.8801428919271398,Low
0.6666666666666666,0.6666666666666666,0.40298010850203897,0.1724137931034483,0.020633274072986953,Low
0.3333333333333333,0.6666666666666666,0.295365685423426,0.3103448275862069,0.9560050299025706,High
0.3333333333333333,0.0,0.2324410170035507,0.3103448275862069,0.37544153405357444,Low
0.0,0.3333333333333333,0.28107548951721206,0.13793103448275862,0.8953893671595393,Low
0.3333333333333333,0.6666666666666666,0.8037073675401161,0.8620689655172413,0.28459642369924654,Low
0.0,0.6666666666666666,0.9294896530205289,0.9310344827586207,0.934961491893118,High
0.3333333333333333,0.6666666666666666,0.40521017595087205,0.3793103448275862,0.7293992468488061,Medium
1.0,0.3333333333333333,0.9063658040005399,0.6551724137931034,0.8535624585149779,Medium
1.0,0.3333333333333333,0.32157859820972023,0.5517241379310345,0.11409006460823129,High
0.3333333333333333,1.0,0.4765654434663738,0.4482758620689655,0.6320566230941906,Low
0.6666666666666666,0.0,0.22608382299341112,0.4482758620689655,0.7401828509674557,High
0.6666666666666666,0.6666666666666666,0.6406527346396224,0.06896551724137931,0.4360672032340806,High
0.6666666666666666,0.6666666666666666,0.9792573443471468,0.9655172413793104,0.3449252352346676,High
0.3333333333333333,0.3333333333333333,0.6036589137492153,0.3793103448275862,0.3467297294592855,Medium
1.0,0.6666666666666666,0.3579076604198904,0.6551724137931034,0.35001184095101184,Medium
1.0,0.3333333333333333,0.6479962971787401,0.5862068965517241,0.08990784071085732,High
0.3333333333333333,0.0,0.12294518485719745,0.3793103448275862,0.5991154309272299,Low
0.3333333333333333,0.3333333333333333,0.8889087504323259,0.034482758620689655,0.3119907140260234,High
0.6666666666666666,1.0,0.5032202433865653,0.034482758620689655,0.39453048127628776,Low
0.6666666666666666,0.6666666666666666,0.4494702342147034,0.896551724137931,0.49853072143078714,Medium
1.0,0.6666666666666666,0.5860254225923878,0.5517241379310345,0.2797933337113543,High
0.3333333333333333,0.3333333333333333,0.6249559410006604,0.3103448275862069,0.2889225401675078,High
0.3333333333333333,1.0,0.07178527357563665,0.5862068965517241,0.7894178588225091,High
0.3333333333333333,0.6666666666666666,0.6828063052127199,0.7241379310344828,0.37862358117055306,Medium
0.3333333333333333,1.0,0.24199118164346142,0.6206896551724138,0.21013518697028422,High
0.6666666666666666,0.0,0.7141509306080412,0.8620689655172413,0.27154802923213933,Low
0.6666666666666666,1.0,0.8227650208431934,0.6896551724137931,0.9142715146744406,High
0.3333333333333333,0.3333333333333333,0.8041832716932358,0.0,0.7667899682128836,Medium
1.0,0.6666666666666666,0.5526517909849767,0.7931034482758621,0.12616116368196872,High
0.6666666666666666,0.3333333333333333,0.5203112090028432,0.9655172413793104,0.004332787426577765,High
0.0,1.0,0.14290633554040408,0.10344827586206896,0.3545747764395094,Low
0.3333333333333333,0.0,0.7755625011400886,0.8275862068965517,0.19639301283825927,Low
0.0,0.3333333333333333,0.2714775496307021,0.10344827586206896,0.6524997748551569,High
0.3333333333333333,1.0,0.49682983689139315,1.0,0.7092496172537666,High
0.6666666666666666,0.0,0.2843460449532963,0.034482758620689655,0.8223090188020961,Low
0.6666666666666666,0.3333333333333333,0.1338560767733214,0.6206896551724138,0.7273579336039518,High
1.0,0.0,0.6297311788389255,0.6896551724137931,0.8571447631309476,High
0.3333333333333333,0.3333333333333333,0.05433637286753877,0.3793103448275862,0.7030256131444562,Medium
0.6666666666666666,0.6666666666666666,0.7488537335145804,0.3103448275862069,0.15746797106138283,High
0.6666666666666666,0.6666666666666666,0.31766854281732704,0.41379310344827586,0.618964867398026,High
1.0,0.0,0.00012309443413988916,0.9655172413793104,0.6311760565964104,Medium
0.3333333333333333,1.0,0.511267797514794,1.0,0.3304859459585667,Low
0.6666666666666666,0.6666666666666666,0.046854047056749414,0.7241379310344828,0.20213003699046386,High
0.3333333333333333,0.0,0.27623912672508577,0.7586206896551724,0.1802759775455543,Low
0.0,1.0,0.7071727342363097,0.6551724137931034,0.25612477360435215,Medium
0.3333333333333333,0.0,0.06269641719741488,0.7586206896551724,0.003045292471489992,High
0.0,0.3333333333333333,0.839573659907234,0.4827586206896552,0.8750362733358461,Low
0.3333333333333333,0.3333333333333333,0.003809407722307934,0.8620689655172413,0.21834046569960008,Medium
0.3333333333333333,1.0,0.24688480906774157,0.06896551724137931,0.31026960678036203,Low
1.0,1.0,0.7411102792632632,0.7586206896551724,0.7066579499477997,Low
0.0,0.0,0.316351510128653,0.6551724137931034,0.6734499194481783,High
0.0,0.6666666666666666,0.10191071113302291,0.9655172413793104,0.16697742214157774,High
0.3333333333333333,0.6666666666666666,0.3603282066540968,0.41379310344827586,0.005606940465032504,High
0.3333333333333333,0.3333333333333333,0.27046115678817995,0.2413793103448276,0.2746700377242693,High
0.3333333333333333,0.3333333333333333,0.8429480616558824,0.8275862068965517,0.478114253503087,Medium
0.0,0.3333333333333333,0.3134284187082406,0.20689655172413793,0.9172534330419236,Medium
0.0,0.3333333333333333,0.7891528175423372,0.7931034482758621,0.5339968713205495,Low
0.6666666666666666,0.0,0.8921227597725698,0.2413793103448276,0.9496876323768291,Low
0.6666666666666666,0.3333333333333333,0.43393334450466425,0.5862068965517241,0.627597087459599,High
0.0,0.3333333333333333,0.9101990725556912,0.27586206896551724,0.7856621092903101,High
1.0,0.6666666666666666,0.3774173653710662,0.1724137931034483,0.802512949997832,Low
0.0,0.6666666666666666,0.9643502635550745,0.896551724137931,0.7335285700467301,Medium
0.3333333333333333,0.0,0.08930414174692354,0.10344827586206896,0.2762844096368664,High
0.3333333333333333,0.3333333333333333,0.6872096449047658,0.4827586206896552,0.05591597260904515,High
0.3333333333333333,0.3333333333333333,0.49394760726591985,0.13793103448275862,0.2549840397322277,High
0.6666666666666666,0.6666666666666666,0.38775115459938475,0.8620689655172413,0.22444105708005482,High
0.6666666666666666,1.0,0.6328862881763663,0.13793103448275862,0.5681321650261668,High
0.3333333333333333,0.6666666666666666,0.7040524211631091,0.20689655172413793,0.23594178921773007,High
0.0,1.0,0.004352914484080143,1.0,0.8905629288175393,High
0.0,0.0,0.1669905427771358,0.27586206896551724,0.3096158528653434,High
0.0,1.0,0.7132440821572671,0.20689655172413793,0.049398446333808084,Medium
0.0,1.0,0.666569724638443,0.27586206896551724,0.579722955101115,High
1.0,0.0,0.9663199312000383,0.6551724137931034,0.8655234867764928,Low
0.0,0.0,0.7612499336443665,0.3103448275862069,0.8161183694843682,Low
0.6666666666666666,0.6666666666666666,0.9510406422804795,1.0,0.9691167984736847,High
1.0,0.3333333333333333,0.7027354439230205,0.8620689655172413,0.16158395234267378,High
0.0,0.6666666666666666,0.298128212091324,0.10344827586206896,0.6663787036326704,Medium
0.6666666666666666,1.0,0.10538426640927834,0.1724137931034483,0.8538393032851134,Medium
1.0,0.6666666666666666,0.7820421188398278,0.7931034482758621,0.9146417528610072,High
0.0,0.0,0.6443269940303831,0.4482758620689655,0.017164375748398138,High
0.6666666666666666,0.0,0.04818854321289327,0.27586206896551724,0.8694760295790291,Medium
0.0,0.3333333333333333,0.360144699810706,0.0,0.6548979843699446,Medium
1.0,0.6666666666666666,0.9570695222918536,0.5517241379310345,0.5969873952242609,High
0.6666666666666666,0.0,0.5005366494437118,0.41379310344827586,0.2641766202923881,High
0.3333333333333333,1.0,0.4328447409403362,0.7931034482758621,0.43471966965414416,High
0.3333333333333333,0.6666666666666666,0.4578225525941377,0.896551724137931,0.37105871443962285,Low
0.3333333333333333,0.3333333333333333,0.20893250735663121,0.20689655172413793,0.6012401311510405,High
0.3333333333333333,0.3333333333333333,0.3688039502605075,0.27586206896551724,0.27860256765185604,Medium
0.0,0.3333333333333333,0.3699103606249052,0.3448275862068966,0.6180809654210876,High
0.3333333333333333,0.6666666666666666,0.05235877689508973,0.06896551724137931,0.20015543332877483,Low
0.3333333333333333,0.6666666666666666,0.7677816919967837,0.8620689655172413,0.3237516135380428,High
1.0,0.6666666666666666,0.4166152659842076,0.3793103448275862,0.7473641375951863,High
0.6666666666666666,0.3333333333333333,0.822410008915592,0.6896551724137931,0.07457130754118482,High
0.6666666666666666,0.6666666666666666,0.850586405994147,0.06896551724137931,0.6001027327580744,High
0.6666666666666666,0.6666666666666666,0.21204475293040706,0.4827586206896552,0.2896363327073751,High
0.0,0.6666666666666666,0.6575351374098295,0.6896551724137931,0.6703812786225806,Low
1.0,0.6666666666666666,0.4724090394629363,0.3103448275862069,0.10999409620188988,Medium
0.3333333333333333,0.0,0.8804039079924332,0.0,0.00440950344721771,Medium
0.0,0.0,0.2157924790952928,0.4482758620689655,0.35157618067623503,High
0.3333333333333333,0.6666666666666666,0.6780008716870621,0.896551724137931,0.5796729229137412,Low
0.6666666666666666,0.3333333333333333,0.6079191923163063,0.6551724137931034,0.6358223790638644,High
1.0,0.3333333333333333,0.29537667217699765,0.1724137931034483,0.3970821228323555,Medium
0.6666666666666666,0.6666666666666666,0.13662943268457925,0.034482758620689655,0.9863178644928238,High
0.6666666666666666,0.3333333333333333,0.6518197356090669,0.9655172413793104,0.4530581340662493,High
0.0,1.0,0.7388030029932001,0.7586206896551724,0.6315763140954014,High
1.0,0.3333333333333333,0.31570851514694664,0.2413793103448276,0.8320953146524264,Medium
0.3333333333333333,0.0,0.6450105775239892,0.0,0.9534500528673446,Medium
0.6666666666666666,0.3333333333333333,0.39523545685172734,0.9655172413793104,0.4703559289809778,High
0.3333333333333333,0.0,0.7134049620980699,0.10344827586206896,0.6033348120624268,High
0.0,0.0,0.19926221555233384,0.896551724137931,0.48445499938293635,High
0.0,0.0,0.8904651303188198,0.10344827586206896,0.4946348817739412,Low
1.0,1.0,0.28748247047961534,0.9655172413793104,0.6868418682685862,Low
0.3333333333333333,0.0,0.3678824962798992,0.13793103448275862,0.6536071539356987,Low
0.0,0.3333333333333333,0.058097395720788494,1.0,0.5795461747057273,Medium
0.3333333333333333,0.6666666666666666,0.11153336407748325,0.9310344827586207,0.7019682662512883,Low
1.0,0.3333333333333333,0.5160019526490912,0.9310344827586207,0.02573322170596417,High
0.6666666666666666,0.0,0.26765972361821533,0.6551724137931034,0.5507976798406975,Medium
1.0,1.0,0.8357142587781998,0.27586206896551724,0.3376638971071389,High
1.0,0.0,0.014686071038607501,0.7586206896551724,0.6940264903754749,High
0.6666666666666666,1.0,0.37919388230733825,0.41379310344827586,0.6442578058551001,Medium
1.0,0.0,0.33743310434484847,0.5862068965517241,0.11618808099877588,Medium
0.3333333333333333,0.0,0.019321675990497146,0.5517241379310345,0.3124810294622874,Low
0.0,1.0,0.12439333109151482,0.8275862068965517,0.028795191573245456,Medium
0.0,0.3333333333333333,0.41375266750530926,0.0,0.09341676478534523,Medium
0.6666666666666666,0.6666666666666666,0.4929978720708845,0.7241379310344828,0.7024986074374514,Low
1.0,0.3333333333333333,0.4043969896327299,0.4827586206896552,0.004359471259843833,Medium
0.3333333333333333,0.6666666666666666,0.5310821613491628,0.034482758620689655,0.49267362002888526,Medium
0.3333333333333333,0.3333333333333333,0.595295033953125,0.5172413793103449,0.44617704056276203,High
0.6666666666666666,1.0,0.009915101030135922,0.6551724137931034,0.025769911976705015,Medium
0.0,1.0,0.46421998748770826,0.7241379310344828,0.4788280460429543,Low
1.0,0.6666666666666666,0.9637709176471803,0.13793103448275862,0.7457197463701648,Medium
0.3333333333333333,0.0,0.5191732623091588,0.896551724137931,0.6751009816315163,Medium
0.3333333333333333,1.0,0.6777298591687332,0.7241379310344828,0.21053877994843348,Medium
0.6666666666666666,0.0,0.31194392265533993,0.6206896551724138,0.1945918540927997,Medium
1.0,0.6666666666666666,0.7742073305217696,0.13793103448275862,0.9304819433835768,High
1.0,1.0,0.7731371196443603,0.034482758620689655,0.06120270707488484,Medium
0.3333333333333333,0.0,0.521437695489854,0.20689655172413793,0.3881797289589636,Medium
0.3333333333333333,0.3333333333333333,0.9762891799255773,0.06896551724137931,0.1540224210909018,High
0.6666666666666666,0.6666666666666666,0.1255754943641105,0.5517241379310345,0.9458051346366162,Medium
0.3333333333333333,1.0,0.01694101013844548,1.0,0.8852028138102179,Low
0.6666666666666666,1.0,0.7703730369915435,0.7931034482758621,0.7037494121217983,High
1.0,0.6666666666666666,0.8073812415855262,0.7931034482758621,0.3265967772600373,Low
1.0,0.6666666666666666,0.1202309376282829,0.06896551724137931,0.6761249737331017,High
0.6666666666666666,1.0,0.26564928885849415,0.41379310344827586,0.7605959834159977,High
0.0,0.6666666666666666,0.017545886425815543,0.20689655172413793,0.41278222323027813,Medium
0.0,0.3333333333333333,0.29338321938741874,0.8275862068965517,0.19750372739795935,Low
1.0,1.0,0.7733575764927356,0.7931034482758621,0.34522876383806916,Medium
0.6666666666666666,0.6666666666666666,0.518101194745633,0.06896551724137931,0.30290153331976905,Medium
0.0,0.6666666666666666,0.3481863117726984,0.4827586206896552,0.8599732494571508,High
0.6666666666666666,1.0,0.37183696589177373,0.9655172413793104,0.32463218003582306,Low
0.0,0.0,0.0013423855697363733,0.5862068965517241,0.9918781082496406,High
0.6666666666666666,1.0,0.2998770451066393,0.9655172413793104,0.7646285777183321,High
1.0,0.3333333333333333,0.6466371933019698,0.3103448275862069,0.2976514891246702,High
0.0,0.6666666666666666,0.9744692654779958,0.7586206896551724,0.6850740643147091,High
0.6666666666666666,0.3333333333333333,0.8472982652714732,0.20689655172413793,0.8201876540574436,High
0.3333333333333333,0.6666666666666666,0.023590264518980632,0.27586206896551724,0.7550290687008642,High
0.0,1.0,0.8988131863643051,0.13793103448275862,0.5805701668073127,High
0.0,0.0,0.7834170729770563,0.6551724137931034,0.3161900822862708,Low
0.0,0.3333333333333333,0.7805939533610208,0.2413793103448276,0.2569119466857011,Medium
0.0,1.0,0.4581187935218335,0.4482758620689655,0.6537739278936116,Low
0.0,0.0,0.3981106874017238,0.10344827586206896,0.2728655434996514,High
0.3333333333333333,1.0,0.30299316239301183,0.6551724137931034,0.05553239250584543,High
0.6666666666666666,0.3333333333333333,0.06570253821366542,0.9310344827586207,0.2103853479071536,Medium
0.3333333333333333,0.3333333333333333,0.2282908374483223,0.4482758620689655,0.6987461933844107,Medium
1.0,0.3333333333333333,0.24666451008445114,0.3793103448275862,0.514014015683423,Medium
0.3333333333333333,1.0,0.48420777338331444,0.034482758620689655,0.7289422862041246,Low
0.0,0.6666666666666666,0.7476525528842516,0.41379310344827586,0.012744865863705651,Medium
1.0,0.3333333333333333,0.4739375130102309,0.0,0.28084734512536397,Medium
0.6666666666666666,0.6666666666666666,0.0578498203099678,0.6551724137931034,0.6811982375328127,High
0.3333333333333333,0.0,0.9580597988989377,0.20689655172413793,0.10594148902460583,High
1.0,1.0,0.9429898870314122,0.9310344827586207,0.7701621376418829,High
1.0,1.0,0.7854087883144057,0.8275862068965517,0.16176740369637801,Medium
0.0,0.6666666666666666,0.9916077612832668,0.27586206896551724,0.16465592864742984,High
0.6666666666666666,1.0,0.5446307985146192,0.9310344827586207,0.08860366835997825,Low
0.3333333333333333,0.0,0.963039812095936,0.8620689655172413,0.056773190752717584,High
0.0,0.3333333333333333,0.07561563394423605,0.5517241379310345,0.27777536882060794,Low
